Instancia,%Inc,Numero iteracion,Costo de iteracion
/100/prob100b/d,0.25,28,68450
/100/prob100b/d,0.25,29,68262
/100/prob100b/d,0.25,30,68058
/100/prob100b/d,0.25,31,67843
/100/prob100b/d,0.25,32,67663
/100/prob100b/d,0.25,33,67519
/100/prob100b/d,0.25,34,67377
/100/prob100b/d,0.25,35,67240
/100/prob100b/d,0.25,36,67145
/100/prob100b/d,0.25,37,66832
/100/prob100b/d,0.25,38,66746
/100/prob100b/d,0.25,39,66667
/100/prob100b/d,0.25,40,66595
/100/prob100b/d,0.25,41,66135
/100/prob100b/d,0.25,42,66093
/100/prob100b/d,0.25,43,66041
/100/prob100b/d,0.25,44,65933
/100/prob100b/d,0.25,45,65818
/100/prob100b/d,0.25,46,65730
/100/prob100b/d,0.25,47,65668
/100/prob100b/d,0.25,48,65634
/100/prob100b/d,0.25,49,65523
/100/prob100b/d,0.25,50,65490
/100/prob100b/d,0.25,51,65452
/100/prob100b/d,0.25,52,65433
/100/prob100b/d,0.25,53,65431
/100/prob100b/d,0.75,0,107591
/100/prob100b/d,0.75,1,103975
/100/prob100b/d,0.75,2,100707
/100/prob100b/d,0.75,3,97795
/100/prob100b/d,0.75,4,94990
/100/prob100b/d,0.75,5,92501
/100/prob100b/d,0.75,6,90301
/100/prob100b/d,0.75,7,88172
/100/prob100b/d,0.75,8,86135
/100/prob100b/d,0.75,9,84255
/100/prob100b/d,0.75,10,82394
/100/prob100b/d,0.75,11,80601
/100/prob100b/d,0.75,12,79009
/100/prob100b/d,0.75,13,77759
/100/prob100b/d,0.75,14,76649
/100/prob100b/d,0.75,15,75540
/100/prob100b/d,0.75,16,74615
/100/prob100b/d,0.75,17,73722
/100/prob100b/d,0.75,18,72878
/100/prob100b/d,0.75,19,72205
/100/prob100b/d,0.75,20,71574
/100/prob100b/d,0.75,21,71047
/100/prob100b/d,0.75,22,70530
/100/prob100b/d,0.75,23,70063
/100/prob100b/d,0.75,24,69603
/100/prob100b/d,0.75,25,69104
/100/prob100b/d,0.75,26,68891
/100/prob100b/d,0.75,27,68672
/100/prob100b/d,0.75,28,68450
/100/prob100b/d,0.75,29,68262
/100/prob100b/d,0.75,30,68058
/100/prob100b/d,0.75,31,67843
/100/prob100b/d,0.75,32,67663
/100/prob100b/d,0.75,33,67519
/100/prob100b/d,0.75,34,67377
/100/prob100b/d,0.75,35,67240
/100/prob100b/d,0.75,36,67145
/100/prob100b/d,0.75,37,66832
/100/prob100b/d,0.75,38,66746
/100/prob100b/d,0.75,39,66667
/100/prob100b/d,0.75,40,66595
/100/prob100b/d,0.75,41,66135
/100/prob100b/d,0.75,42,66093
/100/prob100b/d,0.75,43,66041
/100/prob100b/d,0.75,44,65933
/100/prob100b/d,0.75,45,65818
/100/prob100b/d,0.75,46,65730
/100/prob100b/d,0.75,47,65668
/100/prob100b/d,0.75,48,65634
/100/prob100b/d,0.75,49,65523
/100/prob100b/d,0.75,50,65490
/100/prob100b/d,0.75,51,65452
/100/prob100b/d,0.75,52,65433
/100/prob100b/d,0.75,53,65431
/100/prob100b/d,0,0,107591
/100/prob100b/d,0,1,103975
/100/prob100b/d,0,2,100707
/100/prob100b/d,0,3,97795
/100/prob100b/d,0,4,94990
/100/prob100b/d,0,5,92501
/100/prob100b/d,0,6,90301
/100/prob100b/d,0,7,88172
/100/prob100b/d,0,8,86135
/100/prob100b/d,0,9,84255
/100/prob100b/d,0,10,82394
/100/prob100b/d,0,11,80601
/100/prob100b/d,0,12,79009
/100/prob100b/d,0,13,77759
/100/prob100b/d,0,14,76649
/100/prob100b/d,0,15,75540
/100/prob100b/d,0,16,74615
/100/prob100b/d,0,17,73722
/100/prob100b/d,0,18,72878
/100/prob100b/d,0,19,72205
/100/prob100b/d,0,20,71574
/100/prob100b/d,0,21,71047
/100/prob100b/d,0,22,70530
/100/prob100b/d,0,23,70063
/100/prob100b/d,0,24,69603
/100/prob100b/d,0,25,69104
/100/prob100b/d,0,26,68891
/100/prob100b/d,0,27,68672
/100/prob100b/d,0,28,68450
/100/prob100b/d,0,29,68262
/100/prob100b/d,0,30,68058
/100/prob100b/d,0,31,67843
/100/prob100b/d,0,32,67663
/100/prob100b/d,0,33,67519
/100/prob100b/d,0,34,67377
/100/prob100b/d,0,35,67240
/100/prob100b/d,0,36,67145
/100/prob100b/d,0,37,66832
/100/prob100b/d,0,38,66746
/100/prob100b/d,0,39,66667
/100/prob100b/d,0,40,66595
/100/prob100b/d,0,41,66135
/100/prob100b/d,0,42,66093
/100/prob100b/d,0,43,66041
/100/prob100b/d,0,44,65933
/100/prob100b/d,0,45,65818
/100/prob100b/d,0,46,65730
/100/prob100b/d,0,47,65668
/100/prob100b/d,0,48,65634
/100/prob100b/d,0,49,65523
/100/prob100b/d,0,50,65490
/100/prob100b/d,0,51,65452
/100/prob100b/d,0,52,65433
/100/prob100b/d,0,53,65431
/100/prob100b/e,0.1,0,107591
/100/prob100b/e,0.1,1,103975
/100/prob100b/e,0.1,2,100707
/100/prob100b/e,0.1,3,97795
/100/prob100b/e,0.1,4,94990
/100/prob100b/e,0.1,5,92501
/100/prob100b/e,0.1,6,90301
/100/prob100b/e,0.1,7,88172
/100/prob100b/e,0.1,8,86135
/100/prob100b/e,0.1,9,84255
/100/prob100b/e,0.1,10,82394
/100/prob100b/e,0.1,11,80601
/100/prob100b/e,0.1,12,79009
/100/prob100b/e,0.1,13,77759
/100/prob100b/e,0.1,14,76649
/100/prob100b/e,0.1,15,75540
/100/prob100b/e,0.1,16,74615
/100/prob100b/e,0.1,17,73722
/100/prob100b/e,0.1,18,72878
/100/prob100b/e,0.1,19,72205
/100/prob100b/e,0.1,20,71574
/100/prob100b/e,0.1,21,71047
/100/prob100b/e,0.1,22,70530
/100/prob100b/e,0.1,23,70063
/100/prob100b/e,0.1,24,69603
/100/prob100b/e,0.1,25,69104
/100/prob100b/e,0.1,26,68891
/100/prob100b/e,0.1,27,68672
/100/prob100b/e,0.1,28,68450
/100/prob100b/e,0.1,29,68262
/100/prob100b/e,0.1,30,68058
/100/prob100b/e,0.1,31,67843
/100/prob100b/e,0.1,32,67663
/100/prob100b/e,0.1,33,67519
/100/prob100b/e,0.1,34,67377
/100/prob100b/e,0.1,35,67240
/100/prob100b/e,0.1,36,67145
/100/prob100b/e,0.1,37,66832
/100/prob100b/e,0.1,38,66746
/100/prob100b/e,0.1,39,66667
/100/prob100b/e,0.1,40,66595
/100/prob100b/e,0.1,41,66135
/100/prob100b/e,0.1,42,66093
/100/prob100b/e,0.1,43,66041
/100/prob100b/e,0.1,44,65933
/100/prob100b/e,0.1,45,65818
/100/prob100b/e,0.1,46,65730
/100/prob100b/e,0.1,47,65668
/100/prob100b/e,0.1,48,65634
/100/prob100b/e,0.1,49,65523
/100/prob100b/e,0.1,50,65490
/100/prob100b/e,0.1,51,65452
/100/prob100b/e,0.1,52,65433
/100/prob100b/e,0.1,53,65431
/100/prob100b/e,0.5,0,107591
/100/prob100b/e,0.5,1,103975
/100/prob100b/e,0.5,2,100707
/100/prob100b/e,0.5,3,97795
/100/prob100b/e,0.5,4,94990
/100/prob100b/e,0.5,5,92501
/100/prob100b/e,0.5,6,90301
/100/prob100b/e,0.5,7,88172
/100/prob100b/e,0.5,8,86135
/100/prob100b/e,0.5,9,84255
/100/prob100b/e,0.5,10,82394
/100/prob100b/e,0.5,11,80601
/100/prob100b/e,0.5,12,79009
/100/prob100b/e,0.5,13,77759
/100/prob100b/e,0.5,14,76649
/100/prob100b/e,0.5,15,75540
/100/prob100b/e,0.5,16,74615
/100/prob100b/e,0.5,17,73722
/100/prob100b/e,0.5,18,72878
/100/prob100b/e,0.5,19,72205
/100/prob100b/e,0.5,20,71574
/100/prob100b/e,0.5,21,71047
/100/prob100b/e,0.5,22,70530
/100/prob100b/e,0.5,23,70063
/100/prob100b/e,0.5,24,69603
/100/prob100b/e,0.5,25,69104
/100/prob100b/e,0.5,26,68891
/100/prob100b/e,0.5,27,68672
/100/prob100b/e,0.5,28,68450
/100/prob100b/e,0.5,29,68262
/100/prob100b/e,0.5,30,68058
/100/prob100b/e,0.5,31,67843
/100/prob100b/e,0.5,32,67663
/100/prob100b/e,0.5,33,67519
/100/prob100b/e,0.5,34,67377
/100/prob100b/e,0.5,35,67240
/100/prob100b/e,0.5,36,67145
/100/prob100b/e,0.5,37,66832
/100/prob100b/e,0.5,38,66746
/100/prob100b/e,0.5,39,66667
/100/prob100b/e,0.5,40,66595
/100/prob100b/e,0.5,41,66135
/100/prob100b/e,0.5,42,66093
/100/prob100b/e,0.5,43,66041
/100/prob100b/e,0.5,44,65933
/100/prob100b/e,0.5,45,65818
/100/prob100b/e,0.5,46,65730
/100/prob100b/e,0.5,47,65668
/100/prob100b/e,0.5,48,65634
/100/prob100b/e,0.5,49,65523
/100/prob100b/e,0.5,50,65490
/100/prob100b/e,0.5,51,65452
/100/prob100b/e,0.5,52,65433
/100/prob100b/e,0.5,53,65431
/100/prob100b/e,0.25,0,107591
/100/prob100b/e,0.25,1,103975
/100/prob100b/e,0.25,2,100707
/100/prob100b/e,0.25,3,97795
/100/prob100b/e,0.25,4,94990
/100/prob100b/e,0.25,5,92501
/100/prob100b/e,0.25,6,90301
/100/prob100b/e,0.25,7,88172
/100/prob100b/e,0.25,8,86135
/100/prob100b/e,0.25,9,84255
/100/prob100b/e,0.25,10,82394
/100/prob100b/e,0.25,11,80601
/100/prob100b/e,0.25,12,79009
/100/prob100b/e,0.25,13,77759
/100/prob100b/e,0.25,14,76649
/100/prob100b/e,0.25,15,75540
/100/prob100b/e,0.25,16,74615
/100/prob100b/e,0.25,17,73722
/100/prob100b/e,0.25,18,72878
/100/prob100b/e,0.25,19,72205
/100/prob100b/e,0.25,20,71574
/100/prob100b/e,0.25,21,71047
/100/prob100b/e,0.25,22,70530
/100/prob100b/e,0.25,23,70063
/100/prob100b/e,0.25,24,69603
/100/prob100b/e,0.25,25,69104
/100/prob100b/e,0.25,26,68891
/100/prob100b/e,0.25,27,68672
/100/prob100b/e,0.25,28,68450
/100/prob100b/e,0.25,29,68262
/100/prob100b/e,0.25,30,68058
/100/prob100b/e,0.25,31,67843
/100/prob100b/e,0.25,32,67663
/100/prob100b/e,0.25,33,67519
/100/prob100b/e,0.25,34,67377
/100/prob100b/e,0.25,35,67240
/100/prob100b/e,0.25,36,67145
/100/prob100b/e,0.25,37,66832
/100/prob100b/e,0.25,38,66746
/100/prob100b/e,0.25,39,66667
/100/prob100b/e,0.25,40,66595
/100/prob100b/e,0.25,41,66135
/100/prob100b/e,0.25,42,66093
/100/prob100b/e,0.25,43,66041
/100/prob100b/e,0.25,44,65933
/100/prob100b/e,0.25,45,65818
/100/prob100b/e,0.25,46,65730
/100/prob100b/e,0.25,47,65668
/100/prob100b/e,0.25,48,65634
/100/prob100b/e,0.25,49,65523
/100/prob100b/e,0.25,50,65490
/100/prob100b/e,0.25,51,65452
/100/prob100b/e,0.25,52,65433
/100/prob100b/e,0.25,53,65431
/100/prob100b/e,0.75,0,107591
/100/prob100b/e,0.75,1,103975
/100/prob100b/e,0.75,2,100707
/100/prob100b/e,0.75,3,97795
/100/prob100b/e,0.75,4,94990
/100/prob100b/e,0.75,5,92501
/100/prob100b/e,0.75,6,90301
/100/prob100b/e,0.75,7,88172
/100/prob100b/e,0.75,8,86135
/100/prob100b/e,0.75,9,84255
/100/prob100b/e,0.75,10,82394
/100/prob100b/e,0.75,11,80601
/100/prob100b/e,0.75,12,79009
/100/prob100b/e,0.75,13,77759
/100/prob100b/e,0.75,14,76649
/100/prob100b/e,0.75,15,75540
/100/prob100b/e,0.75,16,74615
/100/prob100b/e,0.75,17,73722
/100/prob100b/e,0.75,18,72878
/100/prob100b/e,0.75,19,72205
/100/prob100b/e,0.75,20,71574
/100/prob100b/e,0.75,21,71047
/100/prob100b/e,0.75,22,70530
/100/prob100b/e,0.75,23,70063
/100/prob100b/e,0.75,24,69603
/100/prob100b/e,0.75,25,69104
/100/prob100b/e,0.75,26,68891
/100/prob100b/e,0.75,27,68672
/100/prob100b/e,0.75,28,68450
/100/prob100b/e,0.75,29,68262
/100/prob100b/e,0.75,30,68058
/100/prob100b/e,0.75,31,67843
/100/prob100b/e,0.75,32,67663
/100/prob100b/e,0.75,33,67519
/100/prob100b/e,0.75,34,67377
/100/prob100b/e,0.75,35,67240
/100/prob100b/e,0.75,36,67145
/100/prob100b/e,0.75,37,66832
/100/prob100b/e,0.75,38,66746
/100/prob100b/e,0.75,39,66667
/100/prob100b/e,0.75,40,66595
/100/prob100b/e,0.75,41,66135
/100/prob100b/e,0.75,42,66093
/100/prob100b/e,0.75,43,66041
/100/prob100b/e,0.75,44,65933
/100/prob100b/e,0.75,45,65818
/100/prob100b/e,0.75,46,65730
/100/prob100b/e,0.75,47,65668
/100/prob100b/e,0.75,48,65634
/100/prob100b/e,0.75,49,65523
/100/prob100b/e,0.75,50,65490
/100/prob100b/e,0.75,51,65452
/100/prob100b/e,0.75,52,65433
/100/prob100b/e,0.75,53,65431
/100/prob100b/e,0,0,107591
/100/prob100b/e,0,1,103975
/100/prob100b/e,0,2,100707
/100/prob100b/e,0,3,97795
/100/prob100b/e,0,4,94990
/100/prob100b/e,0,5,92501
/100/prob100b/e,0,6,90301
/100/prob100b/e,0,7,88172
/100/prob100b/e,0,8,86135
/100/prob100b/e,0,9,84255
/100/prob100b/e,0,10,82394
/100/prob100b/e,0,11,80601
/100/prob100b/e,0,12,79009
/100/prob100b/e,0,13,77759
/100/prob100b/e,0,14,76649
/100/prob100b/e,0,15,75540
/100/prob100b/e,0,16,74615
/100/prob100b/e,0,17,73722
/100/prob100b/e,0,18,72878
/100/prob100b/e,0,19,72205
/100/prob100b/e,0,20,71574
/100/prob100b/e,0,21,71047
/100/prob100b/e,0,22,70530
/100/prob100b/e,0,23,70063
/100/prob100b/e,0,24,69603
/100/prob100b/e,0,25,69104
/100/prob100b/e,0,26,68891
/100/prob100b/e,0,27,68672
/100/prob100b/e,0,28,68450
/100/prob100b/e,0,29,68262
/100/prob100b/e,0,30,68058
/100/prob100b/e,0,31,67843
/100/prob100b/e,0,32,67663
/100/prob100b/e,0,33,67519
/100/prob100b/e,0,34,67377
/100/prob100b/e,0,35,67240
/100/prob100b/e,0,36,67145
/100/prob100b/e,0,37,66832
/100/prob100b/e,0,38,66746
/100/prob100b/e,0,39,66667
/100/prob100b/e,0,40,66595
/100/prob100b/e,0,41,66135
/100/prob100b/e,0,42,66093
/100/prob100b/e,0,43,66041
/100/prob100b/e,0,44,65933
/100/prob100b/e,0,45,65818
/100/prob100b/e,0,46,65730
/100/prob100b/e,0,47,65668
/100/prob100b/e,0,48,65634
/100/prob100b/e,0,49,65523
/100/prob100b/e,0,50,65490
/100/prob100b/e,0,51,65452
/100/prob100b/e,0,52,65433
/100/prob100b/e,0,53,65431
/100/prob100c/a,0.1,0,107017
/100/prob100c/a,0.1,1,103671
/100/prob100c/a,0.1,2,100405
/100/prob100c/a,0.1,3,97238
/100/prob100c/a,0.1,4,94240
/100/prob100c/a,0.1,5,91643
/100/prob100c/a,0.1,6,89157
/100/prob100c/a,0.1,7,86730
/100/prob100c/a,0.1,8,84548
/100/prob100c/a,0.1,9,82453
/100/prob100c/a,0.1,10,80517
/100/prob100c/a,0.1,11,78873
/100/prob100c/a,0.1,12,77357
/100/prob100c/a,0.1,13,76096
/100/prob100c/a,0.1,14,74929
/100/prob100c/a,0.1,15,73966
/100/prob100c/a,0.1,16,73011
/100/prob100c/a,0.1,17,72084
/100/prob100c/a,0.1,18,71223
/100/prob100c/a,0.1,19,70599
/100/prob100c/a,0.1,20,70048
/100/prob100c/a,0.1,21,69566
/100/prob100c/a,0.1,22,69143
/100/prob100c/a,0.1,23,68745
/100/prob100c/a,0.1,24,68441
/100/prob100c/a,0.1,25,67909
/100/prob100c/a,0.1,26,67609
/100/prob100c/a,0.1,27,67375
/100/prob100c/a,0.1,28,67161
/100/prob100c/a,0.1,29,66969
/100/prob100c/a,0.1,30,66735
/100/prob100c/a,0.1,31,66545
/100/prob100c/a,0.1,32,66410
/100/prob100c/a,0.1,33,66295
/100/prob100c/a,0.1,34,66191
/100/prob100c/a,0.1,35,66023
/100/prob100c/a,0.1,36,65944
/100/prob100c/a,0.1,37,65854
/100/prob100c/a,0.1,38,65662
/100/prob100c/a,0.1,39,65565
/100/prob100c/a,0.1,40,65478
/100/prob100c/a,0.1,41,65402
/100/prob100c/a,0.1,42,65334
/100/prob100c/a,0.1,43,65317
/100/prob100c/a,0.1,44,65193
/100/prob100c/a,0.1,45,65177
/100/prob100c/a,0.1,46,65132
/100/prob100c/a,0.1,47,65001
/100/prob100c/a,0.1,48,64896
/100/prob100c/a,0.1,49,64825
/100/prob100c/a,0.1,50,64708
/100/prob100c/a,0.1,51,64538
/100/prob100c/a,0.1,52,64535
/100/prob100c/a,0.1,53,64472
/100/prob100c/a,0.1,54,64417
/100/prob100c/a,0.1,55,64401
/100/prob100c/a,0.1,56,64391
/100/prob100c/a,0.5,0,107017
/100/prob100c/a,0.5,1,103671
/100/prob100c/a,0.5,2,100405
/100/prob100c/a,0.5,3,97238
/100/prob100c/a,0.5,4,94240
/100/prob100c/a,0.5,5,91643
/100/prob100c/a,0.5,6,89157
/100/prob100c/a,0.5,7,86730
/100/prob100c/a,0.5,8,84548
/100/prob100c/a,0.5,9,82453
/100/prob100c/a,0.5,10,80517
/100/prob100c/a,0.5,11,78873
/100/prob100c/a,0.5,12,77357
/100/prob100c/a,0.5,13,76096
/100/prob100c/a,0.5,14,74929
/100/prob100c/a,0.5,15,73966
/100/prob100c/a,0.5,16,73011
/100/prob100c/a,0.5,17,72084
/100/prob100c/a,0.5,18,71223
/100/prob100c/a,0.5,19,70599
/100/prob100c/a,0.5,20,70048
/100/prob100c/a,0.5,21,69566
/100/prob100c/a,0.5,22,69143
/100/prob100c/a,0.5,23,68745
/100/prob100c/a,0.5,24,68441
/100/prob100c/a,0.5,25,67909
/100/prob100c/a,0.5,26,67609
/100/prob100c/a,0.5,27,67375
/100/prob100c/a,0.5,28,67161
/100/prob100c/a,0.5,29,66969
/100/prob100c/a,0.5,30,66735
/100/prob100c/a,0.5,31,66545
/100/prob100c/a,0.5,32,66410
/100/prob100c/a,0.5,33,66295
/100/prob100c/a,0.5,34,66191
/100/prob100c/a,0.5,35,66023
/100/prob100c/a,0.5,36,65944
/100/prob100c/a,0.5,37,65854
/100/prob100c/a,0.5,38,65662
/100/prob100c/a,0.5,39,65565
/100/prob100c/a,0.5,40,65478
/100/prob100c/a,0.5,41,65402
/100/prob100c/a,0.5,42,65334
/100/prob100c/a,0.5,43,65317
/100/prob100c/a,0.5,44,65193
/100/prob100c/a,0.5,45,65177
/100/prob100c/a,0.5,46,65132
/100/prob100c/a,0.5,47,65001
/100/prob100c/a,0.5,48,64896
/100/prob100c/a,0.5,49,64825
/100/prob100c/a,0.5,50,64708
/100/prob100c/a,0.5,51,64538
/100/prob100c/a,0.5,52,64535
/100/prob100c/a,0.5,53,64472
/100/prob100c/a,0.5,54,64417
/100/prob100c/a,0.5,55,64401
/100/prob100c/a,0.5,56,64391
/100/prob100c/a,0.25,0,107017
/100/prob100c/a,0.25,1,103671
/100/prob100c/a,0.25,2,100405
/100/prob100c/a,0.25,3,97238
/100/prob100c/a,0.25,4,94240
/100/prob100c/a,0.25,5,91643
/100/prob100c/a,0.25,6,89157
/100/prob100c/a,0.25,7,86730
/100/prob100c/a,0.25,8,84548
/100/prob100c/a,0.25,9,82453
/100/prob100c/a,0.25,10,80517
/100/prob100c/a,0.25,11,78873
/100/prob100c/a,0.25,12,77357
/100/prob100c/a,0.25,13,76096
/100/prob100c/a,0.25,14,74929
/100/prob100c/a,0.25,15,73966
/100/prob100c/a,0.25,16,73011
/100/prob100c/a,0.25,17,72084
/100/prob100c/a,0.25,18,71223
/100/prob100c/a,0.25,19,70599
/100/prob100c/a,0.25,20,70048
/100/prob100c/a,0.25,21,69566
/100/prob100c/a,0.25,22,69143
/100/prob100c/a,0.25,23,68745
/100/prob100c/a,0.25,24,68441
/100/prob100c/a,0.25,25,67909
/100/prob100c/a,0.25,26,67609
/100/prob100c/a,0.25,27,67375
/100/prob100c/a,0.25,28,67161
/100/prob100c/a,0.25,29,66969
/100/prob100c/a,0.25,30,66735
/100/prob100c/a,0.25,31,66545
/100/prob100c/a,0.25,32,66410
/100/prob100c/a,0.25,33,66295
/100/prob100c/a,0.25,34,66191
/100/prob100c/a,0.25,35,66023
/100/prob100c/a,0.25,36,65944
/100/prob100c/a,0.25,37,65854
/100/prob100c/a,0.25,38,65662
/100/prob100c/a,0.25,39,65565
/100/prob100c/a,0.25,40,65478
/100/prob100c/a,0.25,41,65402
/100/prob100c/a,0.25,42,65334
/100/prob100c/a,0.25,43,65317
/100/prob100c/a,0.25,44,65193
/100/prob100c/a,0.25,45,65177
/100/prob100c/a,0.25,46,65132
/100/prob100c/a,0.25,47,65001
/100/prob100c/a,0.25,48,64896
/100/prob100c/a,0.25,49,64825
/100/prob100c/a,0.25,50,64708
/100/prob100c/a,0.25,51,64538
/100/prob100c/a,0.25,52,64535
/100/prob100c/a,0.25,53,64472
/100/prob100c/a,0.25,54,64417
/100/prob100c/a,0.25,55,64401
/100/prob100c/a,0.25,56,64391
/100/prob100c/a,0.75,0,107017
/100/prob100c/a,0.75,1,103671
/100/prob100c/a,0.75,2,100405
/100/prob100c/a,0.75,3,97238
/100/prob100c/a,0.75,4,94240
/100/prob100c/a,0.75,5,91643
/100/prob100c/a,0.75,6,89157
/100/prob100c/a,0.75,7,86730
/100/prob100c/a,0.75,8,84548
/100/prob100c/a,0.75,9,82453
/100/prob100c/a,0.75,10,80517
/100/prob100c/a,0.75,11,78873
/100/prob100c/a,0.75,12,77357
/100/prob100c/a,0.75,13,76096
/100/prob100c/a,0.75,14,74929
/100/prob100c/a,0.75,15,73966
/100/prob100c/a,0.75,16,73011
/100/prob100c/a,0.75,17,72084
/100/prob100c/a,0.75,18,71223
/100/prob100c/a,0.75,19,70599
/100/prob100c/a,0.75,20,70048
/100/prob100c/a,0.75,21,69566
/100/prob100c/a,0.75,22,69143
/100/prob100c/a,0.75,23,68745
/100/prob100c/a,0.75,24,68441
/100/prob100c/a,0.75,25,67909
/100/prob100c/a,0.75,26,67609
/100/prob100c/a,0.75,27,67375
/100/prob100c/a,0.75,28,67161
/100/prob100c/a,0.75,29,66969
/100/prob100c/a,0.75,30,66735
/100/prob100c/a,0.75,31,66545
/100/prob100c/a,0.75,32,66410
/100/prob100c/a,0.75,33,66295
/100/prob100c/a,0.75,34,66191
/100/prob100c/a,0.75,35,66023
/100/prob100c/a,0.75,36,65944
/100/prob100c/a,0.75,37,65854
/100/prob100c/a,0.75,38,65662
/100/prob100c/a,0.75,39,65565
/100/prob100c/a,0.75,40,65478
/100/prob100c/a,0.75,41,65402
/100/prob100c/a,0.75,42,65334
/100/prob100c/a,0.75,43,65317
/100/prob100c/a,0.75,44,65193
/100/prob100c/a,0.75,45,65177
/100/prob100c/a,0.75,46,65132
/100/prob100c/a,0.75,47,65001
/100/prob100c/a,0.75,48,64896
/100/prob100c/a,0.75,49,64825
/100/prob100c/a,0.75,50,64708
/100/prob100c/a,0.75,51,64538
/100/prob100c/a,0.75,52,64535
/100/prob100c/a,0.75,53,64472
/100/prob100c/a,0.75,54,64417
/100/prob100c/a,0.75,55,64401
/100/prob100c/a,0.75,56,64391
/100/prob100c/a,0,0,107017
/100/prob100c/a,0,1,103671
/100/prob100c/a,0,2,100405
/100/prob100c/a,0,3,97238
/100/prob100c/a,0,4,94240
/100/prob100c/a,0,5,91643
/100/prob100c/a,0,6,89157
/100/prob100c/a,0,7,86730
/100/prob100c/a,0,8,84548
/100/prob100c/a,0,9,82453
/100/prob100c/a,0,10,80517
/100/prob100c/a,0,11,78873
/100/prob100c/a,0,12,77357
/100/prob100c/a,0,13,76096
/100/prob100c/a,0,14,74929
/100/prob100c/a,0,15,73966
/100/prob100c/a,0,16,73011
/100/prob100c/a,0,17,72084
/100/prob100c/a,0,18,71223
/100/prob100c/a,0,19,70599
/100/prob100c/a,0,20,70048
/100/prob100c/a,0,21,69566
/100/prob100c/a,0,22,69143
/100/prob100c/a,0,23,68745
/100/prob100c/a,0,24,68441
/100/prob100c/a,0,25,67909
/100/prob100c/a,0,26,67609
/100/prob100c/a,0,27,67375
/100/prob100c/a,0,28,67161
/100/prob100c/a,0,29,66969
/100/prob100c/a,0,30,66735
/100/prob100c/a,0,31,66545
/100/prob100c/a,0,32,66410
/100/prob100c/a,0,33,66295
/100/prob100c/a,0,34,66191
/100/prob100c/a,0,35,66023
/100/prob100c/a,0,36,65944
/100/prob100c/a,0,37,65854
/100/prob100c/a,0,38,65662
/100/prob100c/a,0,39,65565
/100/prob100c/a,0,40,65478
/100/prob100c/a,0,41,65402
/100/prob100c/a,0,42,65334
/100/prob100c/a,0,43,65317
/100/prob100c/a,0,44,65193
/100/prob100c/a,0,45,65177
/100/prob100c/a,0,46,65132
/100/prob100c/a,0,47,65001
/100/prob100c/a,0,48,64896
/100/prob100c/a,0,49,64825
/100/prob100c/a,0,50,64708
/100/prob100c/a,0,51,64538
/100/prob100c/a,0,52,64535
/100/prob100c/a,0,53,64472
/100/prob100c/a,0,54,64417
/100/prob100c/a,0,55,64401
/100/prob100c/a,0,56,64391
/100/prob100c/b,0.1,0,107017
/100/prob100c/b,0.1,1,103671
/100/prob100c/b,0.1,2,100405
/100/prob100c/b,0.1,3,97238
/100/prob100c/b,0.1,4,94240
/100/prob100c/b,0.1,5,91643
/100/prob100c/b,0.1,6,89157
/100/prob100c/b,0.1,7,86730
/100/prob100c/b,0.1,8,84548
/100/prob100c/b,0.1,9,82453
/100/prob100c/b,0.1,10,80517
/100/prob100c/b,0.1,11,78873
/100/prob100c/b,0.1,12,77357
/100/prob100c/b,0.1,13,76096
/100/prob100c/b,0.1,14,74929
/100/prob100c/b,0.1,15,73966
/100/prob100c/b,0.1,16,73011
/100/prob100c/b,0.1,17,72084
/100/prob100c/b,0.1,18,71223
/100/prob100c/b,0.1,19,70599
/100/prob100c/b,0.1,20,70048
/100/prob100c/b,0.1,21,69566
/100/prob100c/b,0.1,22,69143
/100/prob100c/b,0.1,23,68745
/100/prob100c/b,0.1,24,68441
/100/prob100c/b,0.1,25,67909
/100/prob100c/b,0.1,26,67609
/100/prob100c/b,0.1,27,67375
/100/prob100c/b,0.1,28,67161
/100/prob100c/b,0.1,29,66969
/100/prob100c/b,0.1,30,66735
/100/prob100c/b,0.1,31,66545
/100/prob100c/b,0.1,32,66410
/100/prob100c/b,0.1,33,66295
/100/prob100c/b,0.1,34,66191
/100/prob100c/b,0.1,35,66023
/100/prob100c/b,0.1,36,65944
/100/prob100c/b,0.1,37,65854
/100/prob100c/b,0.1,38,65662
/100/prob100c/b,0.1,39,65565
/100/prob100c/b,0.1,40,65478
/100/prob100c/b,0.1,41,65402
/100/prob100c/b,0.1,42,65334
/100/prob100c/b,0.1,43,65317
/100/prob100c/b,0.1,44,65193
/100/prob100c/b,0.1,45,65177
/100/prob100c/b,0.1,46,65132
/100/prob100c/b,0.1,47,65001
/100/prob100c/b,0.1,48,64896
/100/prob100c/b,0.1,49,64825
/100/prob100c/b,0.1,50,64708
/100/prob100c/b,0.1,51,64538
/100/prob100c/b,0.1,52,64535
/100/prob100c/b,0.1,53,64472
/100/prob100c/b,0.1,54,64417
/100/prob100c/b,0.1,55,64401
/100/prob100c/b,0.1,56,64391
/100/prob100c/b,0.5,0,107017
/100/prob100c/b,0.5,1,103671
/100/prob100c/b,0.5,2,100405
/100/prob100c/b,0.5,3,97238
/100/prob100c/b,0.5,4,94240
/100/prob100c/b,0.5,5,91643
